Price,Year,Kilometer,Fuel Type,Transmission,Engine,Max Power,Max Torque,Length,Width,Fuel Tank Capacity
755000,2017,57000,Petrol,Manual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,4490,1730,43
1825000,2021,45000,Petrol,Automatic,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,4300,1790,50
416000,2014,60116,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
325000,2010,82202,Diesel,Manual,1248 cc,75@4000,190@2000,4160,1690,43
218000,2008,51000,Petrol,Manual,1061 cc,67@6200,84@3500,3520,1475,35
2800000,2018,24000,Diesel,Automatic,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,4630,1777,
650000,2017,86000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4490,1730,43
790000,2018,41000,Diesel,Manual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,3999,1734,40
540000,2015,76000,Diesel,Manual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,4440,1695,40
375000,2011,120000,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3850,1695,42
3990000,2021,12500,Petrol,Automatic,1998 cc,189 bhp @ 5000 rpm,280 Nm @ 1350 rpm,4447,1821,51
10900000,2018,6300,Petrol,Automatic,1988 cc,295 bhp @ 6500 rpm,380 Nm @ 2150 rpm,4379,1801,54
245000,2009,114000,Petrol,Manual,1298 cc,87@6000,113@4500,4160,1690,43
260000,2015,25862,Petrol,Manual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
3200000,2018,35000,Diesel,Automatic,,,,4697,1882,63
240000,2010,72000,Diesel,Manual,1399 cc,69@4000,160@2000,3795,1680,45
800000,2015,90000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
745000,2016,38000,Petrol,Manual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
7390000,2021,7000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,5063,1860,80
5900000,2017,83985,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4886,1938,
675000,2019,74237,Petrol,Manual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,3995,1695,35
2650000,2018,53000,Diesel,Automatic,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,4454,2044,63
340000,2016,52303,Petrol,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
620000,2019,42356,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
297000,2013,84000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4490,1735,50
500000,2016,114000,Diesel,Manual,1364 cc,67 bhp @ 3800 rpm,170 Nm @ 1800 rpm,3775,1695,45
1149000,2019,26894,Petrol,Automatic,1591 cc,121 bhp @ 6400 rpm,151 Nm @ 4850 rpm,4440,1729,45
2650000,2017,70000,Diesel,Automatic,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,4686,1810,66
1375000,2012,98352,Diesel,Manual,2982 cc,169 bhp @ 3600 rpm,343 Nm @ 1400 rpm,4705,1840,80
235000,2009,107000,Petrol,Manual,1086 cc,67@5500,99@2800,3565,1595,35
2280000,2014,68000,Diesel,Automatic,1995 cc,217 bhp @ 4400 rpm,450 Nm @ 1500 rpm,4899,2094,
3090000,2017,52000,Diesel,Automatic,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,4795,1855,80
4375000,2017,31059,Petrol,Automatic,2494 cc,202 bhp @ 5700 rpm,213 Nm @ 4500 rpm,4915,1820,65
749000,2017,114000,Diesel,Manual,1598 cc,118 bhp @ 3750 rpm,320 Nm @ 1750 rpm,4300,1765,48
4800000,2017,35000,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4886,1938,
785000,2017,44000,Diesel,Manual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,3995,1835,60
750000,2017,72000,Diesel,Manual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,3995,1760,45
4150000,2019,8000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,4686,1810,66
320000,2014,54000,Petrol,Manual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,3620,1475,35
1750000,2015,99000,Diesel,Automatic,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,4417,1804,50
944999,2019,88000,Diesel,Manual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,3995,1795,60
27500000,2020,11000,Diesel,Automatic,2993 cc,244 bhp @ 4000 rpm,600 Nm @ 2000 rpm,5199,2220,105
4100000,2021,19000,Diesel,Automatic,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,4903,1869,80
1750000,2021,33000,Petrol,Automatic,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,4655,1835,60
811000,2018,44153,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4395,1735,45
6900000,2020,32368,Diesel,Automatic,2179 cc,188 bhp @ 3500 rpm,420 Nm @ 1750 rpm,4600,2069,65
725000,2016,42000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4375,1700,43
4600000,2020,56000,Diesel,Automatic,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,5067,2091,66
1485000,2020,10000,Electric,Automatic,,,,3993,1811,
19300000,2019,63000,Diesel,Automatic,2993 cc,244 bhp @ 4000 rpm,600 Nm @ 2000 rpm,4999,2220,105
650000,2017,49422,Petrol,Automatic,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
1925000,2021,19000,Petrol,Automatic,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,4720,1835,60
590000,2015,75258,Petrol,Automatic,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
495000,2019,46000,CNG,Manual,1086 cc,58 bhp @ 5500 rpm,84 Nm @ 4500 rpm,3610,1645,60
695000,2016,68921,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3995,1745,37
799000,2018,79800,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4375,1700,43
325000,2013,53000,Petrol,Manual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,3970,1682,45
1190000,2018,59000,Diesel,Manual,2179 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,4456,1820,60
5800000,2017,30000,Diesel,Automatic,2993 cc,225 bhp @ 4000 rpm,689 Nm @ 1800 rpm,5255,2105,77
140000,2009,65000,Petrol,Manual,796 cc,47@6200,62@3000,3495,1475,35
750000,2021,58000,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
2600000,2014,94000,Diesel,Automatic,2997 cc,254 bhp @ 3600 rpm,619 Nm @ 1600 rpm,4804,2141,70
299000,2017,45000,CNG,Manual,796 cc,48 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
3470000,2018,62152,Diesel,Automatic,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,4795,1855,80
1075000,2019,28000,Petrol,Automatic,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,3995,1770,45
650000,2019,15000,Petrol,Automatic,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
425000,2014,53610,Petrol,Manual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,3990,1680,35
445000,2014,75000,Diesel,Manual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,4331,1822,50
1225000,2022,16000,Petrol,Manual,1462 cc,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,4445,1775,45
1350000,2015,60000,Diesel,Automatic,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,4456,1796,50
345000,2011,101923,Petrol,Manual,,,,,,
1450000,2014,45000,Diesel,Automatic,2143 cc,170 bhp @ 4200 rpm,400 Nm @ 2800 rpm,4596,1770,66
2749000,2017,120000,Diesel,Automatic,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,4795,1855,80
141000,2009,56400,Petrol,Manual,1086 cc,62 bhp @ 5500 rpm,96 Nm @ 3000 rpm,3565,1525,35
1375000,2017,70000,Diesel,Automatic,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
1825000,2016,82567,Diesel,Manual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,4735,1830,55
4900000,2015,32000,Diesel,Automatic,2967 cc,247 bhp @ 4000 rpm,580 Nm @ 1750 rpm,5265,1949,90
525000,2015,68244,Diesel,Manual,1498 cc,98 bhp @ 3600 rpm,200 Nm @ 1750 rpm,3955,1694,40
3300000,2014,25000,Diesel,Automatic,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,5089,1983,100
405000,2018,34000,Petrol,Manual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,3495,1550,32
2550000,2017,36000,Diesel,Automatic,1968 cc,184 bhp @ 3500 rpm,380 Nm @ 1750 rpm,4385,1831,64
875000,2019,36000,Petrol,Manual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
355000,2014,68005,Petrol,Manual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3850,1695,42
925000,2018,74797,Diesel,Manual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,3998,1765,52
6500000,2021,12000,Diesel,Automatic,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,4360,2120,57
625000,2019,31000,Petrol,Manual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3985,1734,45
425000,2020,7520,Petrol,Manual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3429,1560,28
550000,2015,58078,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
434999,2014,79081,Diesel,Manual,1598 cc,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,4384,1699,55
5900000,2018,28000,Diesel,Automatic,2987 cc,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,4819,2141,93
3500000,2017,72000,Diesel,Automatic,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,4656,1890,66
1750000,2022,23000,Petrol,Automatic,1353 cc,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,4300,1790,50
475000,2012,74000,Diesel,Automatic,1991 cc,150@4000,320@2000,4660,1870,65
425000,2015,11628,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3995,1660,43
675000,2017,81323,Diesel,Manual,1498 cc,99 bhp @ 3750 rpm,205 Nm @ 1750 rpm,3998,1765,52
675000,2016,50000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
1725000,2016,145000,Diesel,Manual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,4735,1830,55
1760000,2017,48000,Petrol,Automatic,1798 cc,178 bhp @ 5100 rpm,250 Nm @ 1250 rpm,4456,1796,50
730000,2017,80000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
301000,2011,28513,Petrol,Manual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3850,1695,42
275000,2011,42000,LPG,Manual,998 cc,46 bhp @ 6200 rpm,85 Nm @ 3500 rpm,3595,1475,28
225000,2013,87000,Diesel,Manual,1399 cc,68 bhp @ 4000 rpm,160 Nm @ 2000 rpm,3795,1680,45
185000,2012,55700,Petrol,Manual,814 cc,56@5500,75@4000,3495,1550,32
285000,2017,45600,Petrol,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
350000,2013,78000,Diesel,Manual,1598 cc,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,4384,1699,55
20000000,2012,55000,Petrol,Automatic,6592 cc,570 bhp @ 5250 rpm,780 Nm @ 1500 rpm,5569,1948,82.5
12900000,2021,3000,Diesel,Automatic,2925 cc,326 bhp @ 3600 rpm,700 Nm @ 1200 rpm,5207,2157,90
1650000,2017,52458,Petrol,Automatic,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,4861,1864,66
265000,2017,30000,CNG,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
395000,2017,46992,Petrol,Manual,1199 cc,84 bhp @ 6000 rpm,114 Nm @ 3500 rpm,3746,1647,35
500000,2016,54440,Petrol,Manual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,3955,1694,40
2770000,2019,32000,Diesel,Automatic,2157 cc,178 bhp @ 4000 rpm,420 Nm @ 1600 rpm,4850,1960,70
2450000,2015,103000,Diesel,Automatic,2143 cc,203 bhp @ 4200 rpm,500 Nm @ 1600 rpm,4804,2141,70
3125000,2020,28600,Petrol,Automatic,1798 cc,170 bhp @ 3800 rpm,320 Nm @ 1400 rpm,4701,1826,63
2950000,2020,72000,Diesel,Automatic,2199 cc,197 bhp @ 3800 rpm,440 Nm @ 1750 rpm,5115,1985,60
620000,2016,64906,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4296,1695,45
2250000,2016,79000,Diesel,Automatic,2143 cc,168 bhp @ 3400 rpm,350 Nm @ 1400 rpm,4417,1804,50
565000,2017,64000,Petrol,Manual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,4490,1730,43
550000,2018,56000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
178000,2007,85000,Petrol,Manual,1086 cc,63@5500,89@3000,3565,1525,35
1550000,2022,12000,Diesel,Manual,2179 cc,137 bhp @ 3750 rpm,319 Nm @ 1500 rpm,4456,1820,60
711000,2018,67900,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
375000,2018,48144,Petrol,Manual,1199 cc,84 bhp @ 6000 rpm,114 Nm @ 3500 rpm,3992,1677,35
4475000,2021,7100,Diesel,Automatic,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,4454,2044,63
9100000,2022,9000,Petrol,Automatic,1984 cc,248 bhp @ 5000 rpm,370 Nm @ 1600 rpm,4696,1923,65
245000,2016,64000,Petrol,Manual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3545,1490,35
690000,2016,38000,Diesel,Manual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,4440,1695,40
944999,2016,65321,Diesel,Manual,2494 cc,101 bhp @ 3600 rpm,200 Nm @ 1200 rpm,4585,1765,55
1350000,2014,80000,Petrol,Automatic,1595 cc,121 bhp @ 5000 rpm,200 Nm @ 1250 rpm,4292,1780,50
850000,2018,37093,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
1200000,2021,37230,Petrol,Manual,999 cc,109 bhp @ 5000 rpm,175 Nm @ 1750 rpm,4390,1699,55
329000,2014,76116,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
300000,2010,83359,Petrol,Manual,1799 cc,130 bhp @ 6300 rpm,171.62 Nm @ 4300 rpm,4545,1750,50
1150000,2013,30000,Diesel,Automatic,,,,,,
4900000,2018,38000,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4899,2094,65
465000,2019,28000,CNG,Manual,1086 cc,58 bhp @ 5500 rpm,84 Nm @ 4500 rpm,3610,1645,60
2350000,2018,14120,Petrol,Automatic,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,4861,1864,66
250000,2014,25000,Petrol,Manual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,3495,1550,32
1950000,2020,28584,Petrol,Automatic,1451 cc,141 bhp @ 5000 rpm,250 Nm @ 1600 rpm,4720,1835,60
2975000,2015,87000,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4886,1938,
3800000,2017,50000,Diesel,Automatic,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,4360,2120,57
330000,2017,63200,CNG,Manual,998 cc,58 bhp @ 6000 rpm,78 Nm @ 3500 rpm,3545,1490,60
409999,2014,55000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
575000,2019,71569,Diesel,Manual,1498 cc,99 bhp @ 3750 rpm,215 Nm @ 1750 rpm,3886,1695,40
270000,2012,41200,Petrol,Manual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,3585,1595,35
434999,2013,117000,Diesel,Manual,2179 cc,120 bhp @ 4000 rpm,290 Nm @ 1800 rpm,4430,1817,60
465000,2014,65000,Petrol,Manual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3995,1695,42
6800000,2022,33000,Diesel,Automatic,1995 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4657,1881,67
350000,2011,21000,Petrol,Manual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,3585,1595,35
900000,2020,23000,Petrol,Manual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,3995,1770,45
595000,2016,26357,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3850,1695,42
1260000,2018,33500,Petrol,Automatic,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,4270,1780,60
530000,2020,5923,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 1750 rpm,3995,1706,44
599000,2015,72000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4265,1695,45
1595000,2018,54154,Diesel,Automatic,2179 cc,153 bhp @ 3750 rpm,360 Nm @ 1750 rpm,4585,1890,70
1798999,2017,14000,Diesel,Automatic,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,4370,1783,60
636000,2021,35500,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
950000,2018,63000,Diesel,Manual,1396 cc,89 bhp @ 4000 rpm,224 Nm @ 1500 rpm,4270,1780,60
800000,2017,52836,Diesel,Manual,1598 cc,118 bhp @ 3750 rpm,320 Nm @ 1750 rpm,4300,1765,48
434000,2017,50000,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3715,1635,35
625000,2016,72114,Diesel,Manual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,3985,1734,45
245000,2015,72000,CNG,Manual,796 cc,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,3395,1490,35
3100000,2019,24000,Petrol,Automatic,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,4424,1804,50
1490000,2012,42000,Diesel,Automatic,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,4915,1874,65
6000000,2018,27600,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4899,2094,65
295000,2015,31000,Petrol,Manual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3545,1490,35
450000,2018,32000,Petrol,Manual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,3675,1475,40
1989999,2018,55000,Diesel,Manual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,4735,1830,55
3900000,2017,31059,Petrol,Automatic,2494 cc,202 bhp @ 5700 rpm,213 Nm @ 4500 rpm,4915,1820,65
635000,2016,72200,Diesel,Manual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,4440,1695,40
575000,2013,72000,Diesel,Manual,2179 cc,138 bhp @ 4000 rpm,320 Nm @ 1700 rpm,4655,1965,55
590000,2016,77000,Diesel,Manual,1598 cc,118 bhp @ 3750 rpm,320 Nm @ 1750 rpm,4300,1765,48
1199000,2020,26497,Petrol,Manual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
380000,2013,57000,Petrol,Automatic,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,3585,1595,35
975000,2012,56000,Diesel,Automatic,,,,,,
365000,2015,20100,Petrol,Automatic,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3545,1490,35
1000000,2010,67000,Petrol,Automatic,1798 cc,170 bhp @ 3800 rpm,320 Nm @ 1400 rpm,4701,1826,63
1800000,2021,14500,Diesel,Manual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,3985,1820,57
245000,2011,41000,Petrol,Manual,,,,,,
1275000,2021,30000,Diesel,Automatic,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,4315,1800,50
7000000,2020,19000,Petrol,Automatic,2996 cc,385 bhp @ 5500 rpm,520 Nm @ 2500 rpm,4693,1810,66
955000,2016,110000,Diesel,Automatic,1997 cc,138 bhp @ 3750 rpm,320 Nm @ 1600 rpm,4585,1890,70
630000,2015,115339,Diesel,Manual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,3995,1835,60
4475000,2020,18000,Diesel,Automatic,1968 cc,188 bhp @ 3800 rpm,400 Nm @ 1750 rpm,4663,1893,70
1950000,2022,4500,Diesel,Automatic,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,3985,1820,57
1295000,2011,56000,Diesel,Automatic,1995 cc,217 bhp @ 4400 rpm,450 Nm @ 1500 rpm,4899,2094,
890000,2017,49000,Petrol,Manual,1591 cc,122 bhp @ 6400 rpm,154 Nm @ 4850 rpm,4270,1780,60
6750000,2022,7000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,4658,1890,66
2275000,2015,78362,Diesel,Automatic,1995 cc,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,4624,2031,60
1864999,2020,30000,Diesel,Automatic,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,3985,1820,57
540000,2015,59000,Diesel,Manual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,3995,1760,45
3125000,2018,49000,Diesel,Automatic,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,4454,2044,63
3200000,2014,60513,Diesel,Automatic,2997 cc,254 bhp @ 3600 rpm,619 Nm @ 1600 rpm,4804,2141,70
2750000,2019,56500,Diesel,Automatic,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,4424,1804,50
400000,2013,71000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4370,1700,43
3750000,2016,88000,Diesel,Automatic,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,5052,1968,75
800000,2018,68000,Diesel,Manual,1396 cc,89 bhp @ 4000 rpm,224 Nm @ 1500 rpm,4270,1780,60
780000,2017,94827,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
220000,2010,62000,Petrol,Manual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,3600,1475,35
225000,2012,57000,CNG,Manual,998 cc,59@6200,77@3500,3539,1475,35
2385000,2017,22120,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4439,1821,51
3400000,2019,11000,Diesel,Automatic,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,4454,2044,63
2850000,2017,58000,Petrol,Automatic,1798 cc,190 bhp @ 4200 rpm,320 Nm @ 1400 rpm,4933,1874,75
990000,2019,54572,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
325000,2010,56000,Petrol,Automatic,1497 cc,118@6600,146@4600,4420,1695,42
325000,2011,89000,Petrol,Automatic,1497 cc,118@6600,146@4600,4420,1695,42
549000,2014,42000,Diesel,Automatic,1498 cc,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,4386,1699,55
340000,2017,6000,Diesel,Manual,1461 cc,63 bhp @ 4000 rpm,160 Nm @ 2000 rpm,3805,1665,41
425000,2013,79500,Diesel,Manual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,3990,1680,35
1689999,2015,82000,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4633,1811,57
2750000,2021,34228,Diesel,Manual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,4735,1830,55
515000,2014,141334,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3850,1695,42
550000,2018,50000,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3850,1695,42
550000,2014,65000,Diesel,Manual,1461 cc,108 bhp @ 3900 rpm,248 Nm @ 2250 rpm,4331,1822,50
555000,2018,20000,Petrol,Automatic,1199 cc,84 bhp @ 6000 rpm,114 Nm @ 3500 rpm,3746,1647,35
391000,2017,24000,Petrol,Manual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
560000,2017,36000,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,3700,1690,32
1420000,2013,117000,Diesel,Automatic,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,4385,1831,64
950000,2021,24000,Petrol,Manual,999 cc,109 bhp @ 5000 rpm,175 Nm @ 1750 rpm,3971,1682,45
490000,2017,82000,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
1044999,2016,78000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
5200000,2017,45000,Diesel,Automatic,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,5052,1968,75
1125000,2019,50000,Petrol,Automatic,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,4370,1700,43
1950000,2014,24000,Diesel,Automatic,1496 cc,114 bhp @ 4000 rpm,270 Nm @ 1750 rpm,3982,1727,44
260000,2009,77000,Petrol,Manual,1298 cc,87@6000,113@4500,4160,1690,43
165000,2009,55000,Petrol,Manual,1197 cc,80@5200,111@4000,3565,1595,35
490000,2018,66000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3995,1660,43
185000,2012,37000,Petrol,Manual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,3620,1475,35
375000,2012,80350,Petrol,Manual,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,4440,1695,42
975000,2013,102000,Diesel,Automatic,2143 cc,170 bhp @ 4200 rpm,400 Nm @ 2800 rpm,4596,1770,66
